Date,Content
2016-05-04,"Tesla's Wild New Forecast Changes the Trajectory of an Entire Industry Tesla first quarter earnings beat estimates, shares rise  With the exit of its production boss, Tesla has now seen 5 vice presidents leave in 3 months  Tesla drops after 2 top manufacturing executives are confirmed to be leaving  2 Tesla production leaders leave after shaky Model X rollout Where Tesla’s shares, and shorts, go next will soon be determined  "
2016-05-05,"Tesla falls on cash concerns and doubt about manufacturing goals  Tesla's wild new forecast changes the trajectory of an entire industry  Tesla is affected by the expanded recall of Takata air bags  5 things everyone will be talking about today  

Tesla is among them: Tesla's wild new production timeline ""would reshape the entire global car industry""  "
2016-05-06,"Go inside the  $5 billion Gigafactory that will decide Tesla’s fate  Inside Elon Musk’s enormous, $5 billion factory that will decide Tesla’s fate  Oil isn't the only commodity threatened by Tesla's rise  "
2016-05-07,Elon Musk's plans for Tesla and the car industry promise to disrupt yet another market  
2016-05-09,Tesla's talk doesn't come cheap  Elon Musk is always running behind schedule. So is that a failure or a strategy for Tesla?  
2016-05-10,Elon Musk's Tesla strategy... Win big by falling short  The first wave of Tesla Powerwalls are being installed in American homes  
2016-05-12,Tesla needs billions to meet Musk's assembly timeline  
2016-05-13,Why Tesla’s mass-market car should scare Mercedes and BMW  
2016-05-15,The Tesla Model X isn't just a SUV... it's a lifestyle  
2016-05-16,Inside the Gigafactory that will decide Tesla's fate  
2016-05-18,"Tesla says 12,200 Model 3 orders were canceled  JUST IN: Tesla announces $2 billion public offering to accelerate Model 3 ramp up  "
2016-05-19,"Tesla has set an unrealistic target but it's still worth buying, Goldman says  "
2016-05-22,"Why Audi, BMW, Mercedes-Benz and Porsche should be worried about Tesla’s Model 3  "
2016-05-25,Morgan Stanley’s Tesla analyst will make you forget Goldman’s call  
2016-05-29,Tesla's Model X P90D is the most hyped car of the year. But should you buy it? It depends...  
2016-06-01,Tesla is likely to charge Model 3 owners to use its Supercharging stations  U.S. solar firm joins Tesla in jumping into the Australian battery market  
2016-06-06,A Chinese company wants to take on Tesla with its own electric sports car  
2016-06-07,"This Tesla challenger plans to start selling a $106,000 electric sports car next year  "
2016-06-08,"Tesla may get batteries for its Energy unit from Samsung, Elon Musk says  Tesla will become a $700 billion gorilla, Ron Baron suggests  Billionaire investor predicts Tesla will become one of the biggest companies in the world  "
2016-06-09,Tesla falls after NHTSA says it is examining Model S suspension issue  
2016-06-10,Tesla denies claims of safety defect in Model S or Model X  Tesla denies there's a safety defect in Model S or Model X suspensions  Tesla is bringing back a 60 kilowatt-hour version of its Model S at a lower price  
2016-06-11,"Tesla owners can instantly transform a lowly S60 into an S75 at any time for a fee of $9,000  "
2016-06-14,"Tesla is betting that owners will pay $9,000 for a software upgrade  "
2016-06-20,"Shanghai is the front-runner to become the production base for Tesla in China, source says  "
2016-06-21,Tesla announces offer to acquire rooftop solar company SolarCity  Tesla is believed to be leaning toward Shanghai for its production base in China  
2016-06-22,Tesla's offer to buy SolarCity would offer clean energy enthusiasts a one-stop shop  Here are the numbers behind Tesla's offer to buy SolarCity  SolarCity drops as Wall Street questions whether deal with Tesla will go through  Elon Musk says Tesla takeover of SolarCity is “no brainer.” Investors aren't so sure  
2016-06-23,"SolarCity’s bloated debt burden fuels questions for Tesla  Tesla's SolarCity deal is a rare occasion that investors don't buy Elon Musk's vision  Tesla bull Adam Jonas cuts rating, citing SolarCity deal’s risks  What is Elon Musk doing? Tesla's SolarCity deal by the numbers  Elon Musk's plan to merge Tesla with SolarCity has him confronting investor unrest  Elon Musk's Tesla Motors is offering to buy Elon Musk's SolarCity for up to $2.86 billion  "
2016-06-25,Elon Musk is squaring off against China for the future of Tesla  
2016-06-27,The list of SolarCity directors who will vote on Tesla's bid is getting shorter  There’s only one member of SolarCity’s board without ties to Tesla  
2016-06-30,LATEST: Regulators open investigation into fatal crash with Tesla on autopilot  
2016-07-02,It's been a rough few weeks for Tesla  
2016-07-03,Tesla says it missed its 2Q delivery forecast due to an 'extreme' ramp up in production 
2016-07-04,"""Tesla Solar"" wants to be the Apple Store for electricity  Tesla misses 2nd-quarter forecast for vehicle deliveries  Tesla explains why it missed 2nd-quarter forecast for vehicle deliveries  "
2016-07-05,Tesla falls in early trading after missing 2nd-quarter forecast for global deliveries  
2016-07-06,Facebook poaches top Tesla executive to work at its new research lab  
2016-07-07,"California wants to change its pollution rules, but Tesla and Honda are crying foul  "
2016-07-10,Elon Musk plans to unveil a second Tesla 'masterplan' later this week Meet the Chinese billionaire who wants to out-Tesla Tesla  
2016-07-11,"This Chinese billionaire wants to out-Tesla Tesla  Elon Musk says he's working on another ""Top Secret Tesla Masterplan""  Tesla CEO Elon Musk says he's working on another secret ""masterplan""  "
2016-07-12,Safety regulators ask Tesla for details of autopilot crashes  
2016-07-14,".@ConsumerReports  calls Tesla's autopilot ""too much autonomy too soon""  .@ConsumerReports calls Tesla's autopilot ""too much autonomy too soon""  Taser wants to be the Tesla or Apple of law enforcement  What happens if you die waiting for a Tesla?  300,000+ people are waiting for a Tesla Model 3. At least one will die before it arrives  "
2016-07-15,Warning Tesla drivers about the autopilot feature may not be enough  
2016-07-16,"Tesla's biggest Wall Street fan thinks he's figured out Elon Musk's master plan  Tesla ""in talks"" to open its first store in what will be South Korea's biggest mall  "
2016-07-21,"Elon Musk reveals how he forecasts Tesla’s future  Elon Musk's #Tesla master plan includes a truck, a bus, and a ride-sharing business  Update: Musk's ""master plan"" for Tesla includes a bus and a solar and battery storage system  BREAKING: #Tesla CEO Elon Musk announces heavy truck, ride sharing fleet of cars  "
2016-07-26,Florida driver using autopilot was speeding in fatal Tesla crash  
2016-07-27,Tesla opens $5 billion gigafactory to expand battery production  Elon Musk says his master plan for Tesla may cost tens of billions  Shares in driverless-cars software maker Mobileye fall after it rules out more Tesla work  
2016-07-29,"Tesla offers theories on systems failure during fatal crash in Florida, sources say  "
2016-07-30,8 takeaways from Tesla's Gigafactory summit  
2016-08-01,"In the solar industry's biggest deal to date, SolarCity approves $2.6 billion Tesla buyout  SolarCity declines as Tesla buys company for $2.6 billion  "
2016-08-02,Tesla’s bid for SolarCity is unlikely to draw competing offers  Elon Musk is giving SolarCity a boost with Tesla's $2.6 billion takeover of the company  
2016-08-03,Tesla's planned takeover of SolarCity is turning attention to the company's cash balance  MORE: Tesla loses $1.06 a share on added engineering costs for the Model 3  JUST IN: Tesla earnings miss estimates  
2016-08-04,"When Tesla reported its latest earnings there was a notable twist to its financials  Elon Musk says his factory ""hell"" is over and Tesla Model 3 is on track for 2017 release  "
2016-08-05,What Tesla can learn from Uber  Tesla’s grand plan for SolarCity claims its first casualty - an Israeli solar tech firm  Mercedes is taking on BMW and Tesla with its own line of electric vehicles  
2016-08-06,"Wall Street threw in the towel on Tesla Motors this week. Sort of, anyway  "
2016-08-07,Tesla’s grand plan for SolarCity claims its first casualty  
2016-08-10,"The biggest problem with Tesla's Autopilot is the human that controls it
 Tesla has opened its flagship San Francisco store ahead of next year's Model 3 release  "
2016-08-11,"Chinese-owned Karma aims to challenge Tesla with a $115,000 solar-boosted hybrid  "
2016-08-16,WM Motor joins Chinese startups seeking to challenge Tesla  
2016-08-19,"Tesla owner in autopilot crash won't sue, but car insurer may  Tesla's expansion has helped lithium prices soar - but the commodity may peak soon  "
2016-08-20,Tesla tweaks China translation of its Autopilot to clarify that cars can't drive themselves  This Austrian Tesla supplier is expanding in the U.S.  
2016-08-23,"Tesla's new Model S P100D can go from a standstill to 60 MPH in 2.5 seconds  JUST IN: Tesla adds anew Model S version, says it is the quickest production car Tesla jumps after Musk tweets to promote product announcement  "
2016-08-24,"Here's how the new Tesla models stack up against Bugatti, Lamborghini and Ferrari  Tesla unveils the world’s fastest production car. Here are the specs  0 to 60 in 2.5 seconds - Tesla reveals world's fastest production car  "
2016-08-27,"How to camp in the trunk of a $145,000 Tesla Model S  "
2016-08-31,Musk talked merger with SolarCity CEO before Tesla stock sale  
2016-09-01,Why big oil should fear Tesla ...dead or alive  Tesla falls after SolarCity cash needs exposed by merger filing  
2016-09-02,Musk email to Tesla workers urged them to cut costs in a bid to woo investors  
2016-09-03,Tesla's Fremont factory will have to floor it to meet the Model 3 production deadline  Even Tesla's SUV is now faster than a Lamborghini  
2016-09-06,Elon Musk's plea to workers to produce more and spend less reflects Wall St divide on Tesla  
2016-09-11,"The new Karma Revero is not just a $130,000 Tesla wannabe  Tesla alters autopilot to emphasize radar images over cameras  "
2016-09-12,"Tesla's new Autopilot software could have saved the life of a driver in May, Elon Musk says  "
2016-09-13,"GM's Chevy Bolt could have this advantage over Tesla's Model 3  Jim Chanos calls merged Tesla-SolarCity a ""walking insolvency""  GM's Chevy Bolt could beat Tesla's Model 3 when it comes to battery range  GM is challenging Tesla with its Chevy Bolt's 238-mile battery range   "
2016-09-15,"Tesla's grid-scale batteries will be deployed in record time—by the end of this year  Just like Apple, Tesla's tech is too good not to copy  Tesla sues an executive it accuses of trying to impersonate Elon Musk to get data  "
2016-09-16,"Elon Musk ""hopes"" to introduce new version of Tesla's Autopilot software next week  "
2016-09-18,Here's how the Chevy Bolt really compares to Tesla  
2016-09-19,The Tesla-SolarCity merger could be delayed due to four lawsuits  
2016-09-20,Tesla fixes software bug that exposed hacking vulnerabilities  The real reason investors are backing the Tesla-SolarCity deal  
2016-09-21,"Tesla sued by car owners in Norway for acceleration that isn't insane enough  New U.S. guidelines on self-driving cars will ask Google, Tesla and Uber to share their data  "
2016-09-22,"Musk's Tesla-SolarCity tie-up will be on display when he unveils a new solar roof and charger in October  Tesla sues Michigan governor and state officials, challenging law requiring dealer sales  3 Austrian brothers are designing electric cars they say can go faster than anything made by Tesla  How clean is your Tesla? It depends on where you charge its batteries  "
2016-09-23,Tesla sues Michigan to end ban on direct sales to consumers  
2016-09-26,"Tesla drivers wake up to a serious upgrade, and it's not just about Autopilot  "
2016-09-27,How Elon Musk’s space dream almost killed Tesla  
2016-09-29,Elon Musk is urging Tesla employees to avoid discounting  Tesla says it will keep battling states that ban company-owned dealerships  
2016-10-02,"Mercedes plans 10 electric cars to take on Tesla, under its new EQ brand  "
2016-10-03,"Tesla shipments move closer to its 2016 goal, reassuring investors ahead of a crucial plan to raise more capital  "
